4,RB,Giovani Bernard,CIN,13,12,13,62,1,0,0,0,0,0,0,
4,RB,Charles Sims,TB,11,11,6,23,0,5,3,30,1,0,0,
4,RB,Chris Polk,HOU,7,11,3,27,1,4,3,23,0,0,0,
4,RB,T.J. Yeldon,JAC,25,11,22,105,0,3,2,4,0,0,0,
4,RB,Roy Helu,OAK,8,10,5,22,0,2,2,13,1,0,0,
4,RB,Chris Johnson,ARI,19,9,16,83,0,3,3,11,0,0,0,
4,RB,Eddie Lacy,GB,21,9,18,90,0,3,1,3,0,0,0,
4,RB,Frank Gore,IND,24,9,17,53,0,7,5,34,0,1,0,
4,RB,Joseph Randle,DAL,11,9,11,26,1,0,0,0,0,0,0,
4,RB,Zac Stacy,NYJ,8,8,5,7,1,3,2,18,0,0,0,
4,RB,Khiry Robinson,NO,10,8,6,16,1,4,2,5,0,0,0,
4,RB,Chris Thompson,WAS,9,8,6,53,0,3,2,24,0,0,0,
4,RB,C.J. Anderson,DEN,12,7,11,43,0,1,1,27,0,0,0,
4,RB,John Kuhn,GB,2,7,1,1,1,1,1,8,0,0,0,
4,RB,Alfred Morris,WAS,20,6,17,62,0,3,2,3,0,0,0,
4,RB,Latavius Murray,OAK,20,6,15,49,0,5,3,12,0,0,0,
4,RB,Lance Dunbar,DAL,3,5,3,54,0,0,0,0,0,0,0,
4,RB,Fred Jackson,SEA,7,5,3,21,0,4,2,33,0,0,0,
4,RB,Jonathan Stewart,CAR,10,5,10,50,0,0,0,0,0,0,0,
4,RB,DeMarco Murray,PHI,10,5,8,36,0,2,2,12,0,0,0,
4,RB,Thomas Rawls,SEA,18,5,17,48,0,1,1,-1,0,0,0,
4,RB,Melvin Gordon,SD,14,5,12,38,0,2,2,8,0,0,0,
4,RB,Ameer Abdullah,DET,18,4,13,33,0,5,2,11,0,0,0,
4,RB,James Starks,GB,11,4,9,28,0,2,2,11,0,0,0,
4,RB,Lamar Miller,MIA,9,4,7,26,0,2,1,10,0,0,0,
4,RB,Theo Riddick,DET,6,4,1,5,0,5,5,31,0,0,0,
4,RB,Arian Foster,HOU,13,4,8,10,0,5,3,25,0,1,0,
4,RB,Andre Williams,NYG,12,4,11,35,0,1,0,0,0,0,0,
4,RB,Darren McFadden,DAL,10,3,10,31,0,0,0,0,0,0,0,
4,RB,Rex Burkhead,CIN,1,3,0,0,0,1,1,27,0,0,0,
4,RB,Cameron Artis-Payne,CAR,8,2,8,25,0,0,0,0,0,0,0,
4,RB,Lorenzo Taliaferro,BAL,4,2,3,13,0,1,1,11,0,0,0,
4,RB,Carlos Hyde,SF,9,2,8,20,0,1,1,2,0,0,0,
4,RB,Shane Vereen,NYG,5,2,5,21,0,0,0,0,0,0,0,
4,RB,Charcandrick West,KC,8,2,5,17,0,3,1,4,0,0,0,
