12,PK,Josh Brown,NYG,2,0,0,2,0,
12,PK,Ryan Succop,TEN,1,0,0,1,1,
12,PK,Zach Hocker,LA,1,0,0,1,0,
12,PK,Jordan Gay,BUF,0,0,0,0,0,
13,PK,Mike Nugent,CIN,13,3,0,4,0,
13,PK,Chris Boswell,PIT,13,3,1,4,0,
13,PK,Dan Bailey,DAL,13,4,0,1,0,
13,PK,Shayne Graham,ATL,13,4,0,1,0,
13,PK,Matt Prater,DET,11,3,0,2,0,
13,PK,Randy Bullock,NYJ,11,3,0,2,0,
13,PK,Dustin Hopkins,WAS,10,3,1,1,0,
13,PK,Chandler Catanzaro,ARI,9,2,0,3,0,
13,PK,Steven Hauschka,SEA,8,1,0,5,0,
13,PK,Robbie Gould,CHI,8,2,2,2,0,
13,PK,Josh Brown,NYG,8,2,1,2,0,
13,PK,Justin Tucker,BAL,7,2,1,1,0,
13,PK,Ryan Succop,TEN,6,0,0,6,0,
13,PK,Dan Carpenter,BUF,6,1,1,3,1,
13,PK,Connor Barth,TB,5,1,0,2,0,
13,PK,Brandon McManus,DEN,5,1,1,2,0,
13,PK,Caleb Sturgis,PHI,5,0,0,5,0,
13,PK,Graham Gano,CAR,5,0,0,5,1,
13,PK,Stephen Gostkowski,NE,4,0,0,4,0,
13,PK,Kai Forbath,NO,4,0,1,4,0,
13,PK,Adam Vinatieri,IND,4,1,0,1,0,
13,PK,Mason Crosby,GB,3,0,1,3,0,
13,PK,Jason Myers,JAC,3,0,0,3,2,
13,PK,Zach Hocker,LA,3,1,0,0,0,
13,PK,Travis Coons,CLE,3,1,1,0,0,
13,PK,Josh Lambo,SD,3,1,1,0,0,
13,PK,Sebastian Janikowski,OAK,2,0,1,2,1,
13,PK,Cairo Santos,KC,2,0,0,2,1,
13,PK,Phil Dawson,SF,2,0,0,2,1,
13,PK,Andrew Franks,MIA,1,0,0,1,0,
13,PK,Blair Walsh,MIN,1,0,0,1,0,
13,PK,Nick Novak,HOU,1,0,0,1,1,
13,PK,Jordan Gay,BUF,0,0,0,0,0,
14,PK,Chris Boswell,PIT,15,4,0,3,0,
14,PK,Brandon McManus,DEN,12,4,1,0,0,
14,PK,Randy Bullock,NYJ,12,3,1,3,0,
14,PK,Chandler Catanzaro,ARI,11,3,0,2,0,
14,PK,Caleb Sturgis,PHI,11,3,0,2,0,
14,PK,Adam Vinatieri,IND,10,3,0,1,0,
14,PK,Stephen Gostkowski,NE,9,2,0,3,0,
14,PK,Jason Myers,JAC,9,1,0,6,1,
14,PK,Graham Gano,CAR,8,1,0,5,0,
14,PK,Blair Walsh,MIN,8,2,0,2,0,
14,PK,Mike Nugent,CIN,8,2,1,2,0,
14,PK,Dan Carpenter,BUF,8,2,0,2,0,
14,PK,Josh Brown,NYG,7,1,1,4,0,
14,PK,Dustin Hopkins,WAS,6,1,0,3,0,
14,PK,Travis Coons,CLE,6,1,1,3,0,
14,PK,Kai Forbath,NO,6,1,0,3,0,
14,PK,Nick Novak,HOU,6,2,0,0,0,
14,PK,Andrew Franks,MIA,6,1,0,3,0,
14,PK,Justin Tucker,BAL,6,2,0,0,0,
14,PK,Steven Hauschka,SEA,5,0,0,5,0,
14,PK,Connor Barth,TB,5,1,1,2,0,
14,PK,Mason Crosby,GB,4,0,0,4,0,
14,PK,Phil Dawson,SF,4,1,0,1,0,
14,PK,Cairo Santos,KC,4,1,1,1,0,
14,PK,Greg Zuerlein,LA,3,0,0,3,0,
14,PK,Josh Lambo,SD,3,1,1,0,0,
14,PK,Robbie Gould,CHI,3,0,1,3,0,
14,PK,Matt Prater,DET,2,0,0,2,0,
14,PK,Sebastian Janikowski,OAK,1,0,1,1,0,
14,PK,Dan Bailey,DAL,1,0,0,1,0,
14,PK,Jordan Gay,BUF,0,0,0,0,0,
14,PK,Ryan Succop,TEN,0,0,0,0,0,
14,PK,Matt Bryant,ATL,0,0,0,0,0,
15,PK,Stephen Gostkowski,NE,15,4,1,3,0,
15,PK,Steven Hauschka,SEA,12,3,0,3,0,
15,PK,Mason Crosby,GB,12,3,1,3,0,
15,PK,Connor Barth,TB,11,3,0,2,0,
15,PK,Shayne Graham,ATL,11,3,0,2,0,
15,PK,Dan Bailey,DAL,10,3,0,1,0,
15,PK,Chris Boswell,PIT,10,2,0,4,0,
15,PK,Cairo Santos,KC,10,2,0,4,0,
15,PK,Nick Novak,HOU,10,3,1,1,0,
15,PK,Chandler Catanzaro,ARI,10,2,0,4,1,
15,PK,Kai Forbath,NO,9,2,0,3,0,
15,PK,Sebastian Janikowski,OAK,8,2,0,2,0,
15,PK,Graham Gano,CAR,8,1,1,5,0,
15,PK,Blair Walsh,MIN,8,1,0,5,0,
15,PK,Greg Zuerlein,LA,7,1,0,4,0,
15,PK,Randy Bullock,NYJ,7,2,1,1,1,
15,PK,Travis Coons,CLE,7,2,0,1,0,
15,PK,Mike Nugent,CIN,6,1,0,3,0,
15,PK,Josh Lambo,SD,6,1,1,3,1,
15,PK,Dustin Hopkins,WAS,5,0,0,5,0,
15,PK,Robbie Gould,CHI,5,1,0,2,0,
15,PK,Caleb Sturgis,PHI,5,1,0,2,0,
15,PK,Jason Myers,JAC,5,1,0,2,0,
15,PK,Matt Prater,DET,5,0,1,5,0,
15,PK,Josh Brown,NYG,5,0,0,5,0,
15,PK,Dan Carpenter,BUF,5,1,0,2,0,
15,PK,Adam Vinatieri,IND,4,1,0,1,0,
15,PK,Ryan Succop,TEN,4,1,0,1,1,
15,PK,Brandon McManus,DEN,3,0,0,3,1,
15,PK,Phil Dawson,SF,2,0,1,2,0,
15,PK,Andrew Franks,MIA,2,0,0,2,0,
15,PK,Justin Tucker,BAL,2,0,0,2,0,
15,PK,Jordan Gay,BUF,0,0,0,0,0,
16,PK,Blair Walsh,MIN,19,5,0,4,1,
16,PK,Matt Prater,DET,14,4,0,2,0,
16,PK,Robbie Gould,CHI,14,4,0,2,0,
16,PK,Nick Novak,HOU,10,2,0,4,0,
16,PK,Brandon McManus,DEN,8,2,1,2,0,
16,PK,Shayne Graham,ATL,8,2,1,2,0,
16,PK,Justin Tucker,BAL,8,2,0,2,0,
16,PK,Chandler Catanzaro,ARI,8,1,0,5,0,
16,PK,Kai Forbath,NO,8,1,2,5,0,
